,ADDRESS,ADPARCEL_,ADPARCEL_I,ADR_ID,AD_STREET,AD_SUFFIX,ANGLE,AREA,CITY_ID,CODE,DATE_ENTER,LAT,LON,PERIMETER,POLYGONID,SCALE,SOURCE,STATUS,STREET,STREET_DIR,STREET_IDX,STREET_NAM,STREET_NO,SUFFIX_DIR,TILE_NAME,X_HPGN,Y_HPGN,ZIPCITY,ZIPCODE,geometry,SequenceNum,SaleDate,SalePrice,PropertyType,IntendedUse,Deed,Financing,ValidationDescription,BuyerSellerRelated,Solar,PersonalProperty,PartialInterest,RecordingDate
133260880,603 N KENT DR,193248.0,205159.0,204649.0,KENT,DR,0.0,0.0,TUC,0.0,2000-02-19,32.228433903,-110.816578311,0.0,193248.0,1.0,PC DSD GIS,P,N KENT DR,N,KENT,KENT DR,603.0,,E141509,1040172.0,448576.0,TUCSON,85710,POINT (-110.8165783108551 32.22843390303593),20152260198,201508,225000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-08-14
133261720,8125 E COLETTE PL,188778.0,209684.0,209168.0,COLETTE,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2308553925,-110.818539959,0.0,188778.0,1.0,PC DSD GIS,P,E COLETTE PL,E,COLET,COLETTE PL,8125.0,,E141509,1039557.0,449451.0,TUCSON,85710,POINT (-110.8185399588862 32.23085539260881),20151480757,201504,150000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-05-28
133262430,8342 E 7TH ST,197862.0,200429.0,199920.0,7TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2250633053,-110.813986143,0.0,197862.0,1.0,PC DSD GIS,P,E 7TH ST,E,7TH,7TH ST,8342.0,,E141509,1040986.0,447358.0,TUCSON,85710,POINT (-110.8139861433699 32.22506330540718),20150720335,201503,78000,Single Family,NonPrimary,Warranty Deed,Other,Sale under duress,No,No,No,No,2015-03-13
133262530,420 N MADRIS DR,196191.0,202140.0,201628.0,MADRIS,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2262499037,-110.815061761,0.0,196191.0,1.0,PC DSD GIS,P,N MADRIS DR,N,MADRI,MADRIS DR,420.0,,E141509,1040649.0,447786.0,TUCSON,85710,POINT (-110.8150617613459 32.22624990378146),20152540547,201509,135000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-09-11
133262680,8332 E BALFOUR PL,195982.0,202349.0,201839.0,BALFOUR,PL,0.0,0.0,TUC,0.0,2000-02-19,32.226345159,-110.814479967,0.0,195982.0,1.0,PC DSD GIS,P,E BALFOUR PL,E,BALFO,BALFOUR PL,8332.0,,E141509,1040829.0,447823.0,TUCSON,85710,POINT (-110.8144799670485 32.2263451590475),20150930664,201502,157000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-03
133262770,435 N MADRIS DR,195380.0,202973.0,202459.0,MADRIS,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2268072607,-110.81508798,0.0,195380.0,1.0,PC DSD GIS,P,N MADRIS DR,N,MADRI,MADRIS DR,435.0,,E141509,1040639.0,447989.0,TUCSON,85710,POINT (-110.8150879802759 32.22680726081677),20150270011,201501,115000,Single Family,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2015-01-27
133263090,8347 E BALFOUR DR,195100.0,203259.0,202751.0,BALFOUR,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2270065409,-110.813325238,0.0,195100.0,1.0,PC DSD GIS,P,E BALFOUR DR,E,BALFO,BALFOUR DR,8347.0,,E141509,1041184.0,448067.0,TUCSON,85710,POINT (-110.8133252382089 32.22700654092572),20151900230,201505,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-09
133263320,8240 E BRENT PL,190339.0,208100.0,207588.0,BRENT,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2299982658,-110.816292877,0.0,190339.0,1.0,PC DSD GIS,P,E BRENT PL,E,BRENT,BRENT PL,8240.0,,E141509,1040255.0,449146.0,TUCSON,85710,POINT (-110.8162928767623 32.2299982659172),20160340123,201512,155000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-02-03
133263440,8231 E 3RD PL,188530.0,209935.0,209429.0,3RD,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2309798702,-110.816546423,0.0,188530.0,1.0,PC DSD GIS,P,E 3RD PL,E,3RD,3RD PL,8231.0,,E141509,1040173.0,449502.0,TUCSON,85710,POINT (-110.8165464231783 32.23097987027846),20153200116,201511,200000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-11-16
133270200,7961 E ROSEWOOD ST,185834.0,212664.0,212153.0,ROSEWOOD,ST,0.0,0.0,TUC,0.0,2000-02-19,32.23249576,-110.821885286,0.0,185834.0,1.0,PC DSD GIS,P,E ROSEWOOD ST,E,ROSEW,ROSEWOOD ST,7961.0,,E141509,1038516.0,450037.0,TUCSON,85710,POINT (-110.8218852865125 32.23249576010205),20151030584,201503,142000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-04-13
133270240,7911 E ROSEWOOD ST,185815.0,212684.0,212172.0,ROSEWOOD,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2325188851,-110.823246678,0.0,185815.0,1.0,PC DSD GIS,P,E ROSEWOOD ST,E,ROSEW,ROSEWOOD ST,7911.0,,E141509,1038095.0,450041.0,TUCSON,85710,POINT (-110.823246677752 32.23251888520107),20152580521,201509,148000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-09-15
133270370,8050 E HAWTHORNE ST,185183.0,213333.0,212817.0,HAWTHORNE,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2328002358,-110.820247104,0.0,185183.0,1.0,PC DSD GIS,P,E HAWTHORNE ST,E,HAWTH,HAWTHORNE ST,8050.0,,E141509,1039021.0,450153.0,TUCSON,85710,POINT (-110.8202471041023 32.23280023588568),20152730678,201508,158000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-09-30
133270460,7931 E HAWTHORNE ST,184468.0,214053.0,213531.0,HAWTHORNE,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2332200622,-110.822651122,0.0,184468.0,1.0,PC DSD GIS,P,E HAWTHORNE ST,E,HAWTH,HAWTHORNE ST,7931.0,,E141509,1038277.0,450298.0,TUCSON,85710,POINT (-110.82265112247 32.23322006228237),20151890166,201507,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-08
133270540,7952 E 2ND ST,183873.0,214656.0,214129.0,2ND,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2335244654,-110.822302052,0.0,183873.0,1.0,PC DSD GIS,P,E 2ND ST,E,2ND,2ND ST,7952.0,,E141509,1038383.0,450410.0,TUCSON,85710,POINT (-110.8223020519656 32.2335244654593),20152820688,201510,115000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-09
133270610,8052 E 2ND ST,183838.0,214692.0,214163.0,2ND,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2335242785,-110.820268928,0.0,183838.0,1.0,PC DSD GIS,P,E 2ND ST,E,2ND,2ND ST,8052.0,,E141509,1039012.0,450416.0,TUCSON,85710,POINT (-110.8202689281153 32.23352427853534),20151880071,201506,115000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-07-07
133270740,8061 E 2ND ST,182943.0,215601.0,215054.0,2ND,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2339783262,-110.820040738,0.0,182943.0,1.0,PC DSD GIS,P,E 2ND ST,E,2ND,2ND ST,8061.0,,E141509,1039081.0,450582.0,TUCSON,85710,POINT (-110.8200407377382 32.23397832628155),20151050172,201504,120000,Single Family,PrimaryRes,Warranty Deed,Other,Sale pursuant to a court order,No,No,No,No,2015-04-15
133280120,8433 E 3RD ST,187101.0,211382.0,210886.0,3RD,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2317061843,-110.811767738,0.0,187101.0,1.0,PC DSD GIS,P,E 3RD ST,E,3RD,3RD ST,8433.0,,E141509,1041648.0,449782.0,TUCSON,85710,POINT (-110.8117677383386 32.23170618433218),20152750340,201509,110000,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2015-10-02
133280130,8441 E 3RD ST,187061.0,211422.0,210925.0,3RD,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2317263201,-110.811486958,0.0,187061.0,1.0,PC DSD GIS,P,E 3RD ST,E,3RD,3RD ST,8441.0,,E141509,1041734.0,449790.0,TUCSON,85710,POINT (-110.8114869579507 32.23172632021761),20153550427,201509,115000,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2015-12-21
133280150,8450 E 3RD ST,187818.0,210656.0,210159.0,3RD,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2313215138,-110.811254171,0.0,187818.0,1.0,PC DSD GIS,P,E 3RD ST,E,3RD,3RD ST,8450.0,,E141509,1041808.0,449643.0,TUCSON,85710,POINT (-110.811254170994 32.23132151383007),20151270269,201505,116000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-05-07
133280300,710 N SARNOFF DR,188667.0,209794.0,209282.0,SARNOFF,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2308922878,-110.815041526,0.0,188667.0,1.0,PC DSD GIS,P,N SARNOFF DR,N,SARNO,SARNOFF DR,710.0,,E141509,1040638.0,449475.0,TUCSON,85710,POINT (-110.8150415261048 32.23089228791849),20150510454,201502,108100,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2015-02-20
133280300,710 N SARNOFF DR,188667.0,209794.0,209282.0,SARNOFF,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2308922878,-110.815041526,0.0,188667.0,1.0,PC DSD GIS,P,N SARNOFF DR,N,SARNO,SARNOFF DR,710.0,,E141509,1040638.0,449475.0,TUCSON,85710,POINT (-110.8150415261048 32.23089228791849),20151880110,201505,165000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-07
133280820,8360 E 4TH ST,190900.0,207535.0,207022.0,4TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.22970456,-110.813255852,0.0,190900.0,1.0,PC DSD GIS,P,E 4TH ST,E,4TH,4TH ST,8360.0,,E141509,1041195.0,449049.0,TUCSON,85710,POINT (-110.8132558524916 32.22970456005225),20151970626,201504,158000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-16
133280900,649 N MEDFORD DR,191602.0,206829.0,206317.0,MEDFORD,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2293510199,-110.814842247,0.0,191602.0,1.0,PC DSD GIS,P,N MEDFORD DR,N,MEDFO,MEDFORD DR,649.0,,E141509,1040706.0,448915.0,TUCSON,85710,POINT (-110.8148422465976 32.22935101994504),20150430333,201502,115000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-02-12
133280900,649 N MEDFORD DR,191602.0,206829.0,206317.0,MEDFORD,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2293510199,-110.814842247,0.0,191602.0,1.0,PC DSD GIS,P,N MEDFORD DR,N,MEDFO,MEDFORD DR,649.0,,E141509,1040706.0,448915.0,TUCSON,85710,POINT (-110.8148422465976 32.22935101994504),20151770606,201506,187500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-26
133281050,8439 E BAKER ST,191704.0,206726.0,206214.0,BAKER,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2292824227,-110.81220897,0.0,191704.0,1.0,PC DSD GIS,P,E BAKER ST,E,BAKER,BAKER ST,8439.0,,E141509,1041520.0,448899.0,TUCSON,85710,POINT (-110.8122089697241 32.22928242276443),20151700369,201505,150000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-19
133290380,8320 E VICKSBURG ST,199038.0,199226.0,198717.0,VICKSBURG,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2243324864,-110.814733843,0.0,199038.0,1.0,PC DSD GIS,P,E VICKSBURG ST,E,VICKS,VICKSBURG ST,8320.0,,E141509,1040758.0,447090.0,TUCSON,85710,POINT (-110.8147338432313 32.22433248645935),20150640026,201503,68000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-03-05
133290690,8631 E SHILOH ST,199480.0,198776.0,198267.0,SHILOH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2239965434,-110.807800052,0.0,199480.0,1.0,PC DSD GIS,P,E SHILOH ST,E,SHILO,SHILOH ST,8631.0,,E141509,1042903.0,446990.0,TUCSON,85710,POINT (-110.8078000524785 32.2239965435056),20151000830,201503,148000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-10
133291000,8260 E SHILOH ST,200203.0,198040.0,197537.0,SHILOH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2236436109,-110.815909069,0.0,200203.0,1.0,PC DSD GIS,P,E SHILOH ST,E,SHILO,SHILOH ST,8260.0,,E141509,1040397.0,446835.0,TUCSON,85710,POINT (-110.8159090688653 32.22364361095888),20152190326,201507,118000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-08-07
133291080,8331 E APPOMATTOX ST,200728.0,197502.0,196993.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2232995232,-110.814422547,0.0,200728.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8331.0,,E141509,1040858.0,446715.0,TUCSON,85710,POINT (-110.8144225468981 32.22329952329392),20151050308,201503,168000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-04-15
133291100,8351 E APPOMATTOX ST,200714.0,197517.0,197008.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2232990608,-110.813857489,0.0,200714.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8351.0,,E141509,1041033.0,446717.0,TUCSON,85710,POINT (-110.8138574887197 32.22329906083117),20152370657,201508,154000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-08-25
133291110,8371 E APPOMATTOX ST,200674.0,197556.0,197047.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2233099758,-110.813405468,0.0,200674.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8371.0,,E141509,1041173.0,446722.0,TUCSON,85710,POINT (-110.8134054675685 32.22330997590845),20150750475,201503,132450,Single Family,Rental,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-03-16
133291180,8501 E APPOMATTOX ST,200708.0,197522.0,197013.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2232752948,-110.811058529,0.0,200708.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8501.0,,E141509,1041898.0,446717.0,TUCSON,85710,POINT (-110.811058529382 32.22327529490326),20151320063,201504,192000,Single Family,PrimaryRes,Joint Tenancy Deed,Other,Good Sale,No,No,No,No,2015-05-12
133300430,8701 E APPOMATTOX ST,200709.0,197521.0,197012.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2232344997,-110.806424335,0.0,200709.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8701.0,,E141510,1043332.0,446717.0,TUCSON,85710,POINT (-110.8064243346526 32.22323449973937),20151320623,201504,155000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-05-12
133300540,8802 E APPOMATTOX ST,201411.0,196808.0,196301.0,APPOMATTOX,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2228054719,-110.804239235,0.0,201411.0,1.0,PC DSD GIS,P,E APPOMATTOX ST,E,APPOM,APPOMATTOX ST,8802.0,,E141510,1044009.0,446568.0,TUCSON,85710,POINT (-110.8042392353238 32.2228054719458),20152880089,201508,164000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-10-15
133300630,8730 E SHENANDOAH PL,202227.0,195972.0,195472.0,SHENANDOAH,PL,0.0,0.0,TUC,0.0,2000-02-19,32.222255004,-110.805552886,0.0,202227.0,1.0,PC DSD GIS,P,E SHENANDOAH PL,E,SHENA,SHENANDOAH PL,8730.0,,E141510,1043605.0,446363.0,TUCSON,85710,POINT (-110.8055528864227 32.22225500411589),20151490313,201504,184000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-29
133301020,88 N RAYBURN PL,202646.0,195550.0,195046.0,RAYBURN,PL,0.0,0.0,TUC,0.0,2004-11-02,32.2219439271,-110.80283487,0.0,202646.0,1.0,PC DSD GIS,P,N RAYBURN PL,N,RAYBU,RAYBURN PL,88.0,,E141510,1044447.0,446259.0,TUCSON,85710,POINT (-110.8028348701551 32.22194392718753),20153350539,201510,172000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-01
133310180,121 S ANTIETAM PL,205807.0,192290.0,191776.0,ANTIETAM,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2193949807,-110.800473835,0.0,205807.0,1.0,PC DSD GIS,P,S ANTIETAM PL,S,ANTIE,ANTIETAM PL,121.0,,E141515,1045187.0,445339.0,TUCSON,85710,POINT (-110.8004738346784 32.21939498075064),20151190423,201503,190000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-29
133310870,8982 E KIRKPATRICK CI,208691.0,189351.0,188851.0,KIRKPATRICK,CI,0.0,0.0,TUC,0.0,2000-02-19,32.2172193698,-110.800744738,0.0,208691.0,1.0,PC DSD GIS,P,E KIRKPATRICK CI,E,KIRKP,KIRKPATRICK CI,8982.0,,E141515,1045111.0,444547.0,TUCSON,85710,POINT (-110.800744738116 32.21721936983147),20151550183,201506,155000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-06-04
133311310,8824 E MCCLELLAN ST,208424.0,189624.0,189120.0,MCCLELLAN,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2174950985,-110.804457896,0.0,208424.0,1.0,PC DSD GIS,P,E MCCLELLAN ST,E,MCCLE,MCCLELLAN ST,8824.0,,E141515,1043962.0,444635.0,TUCSON,85710,POINT (-110.8044578962764 32.21749509859246),20160110628,201511,210000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-01-11
133311430,8851 E COOPER ST,206763.0,191308.0,190793.0,COOPER,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2186808176,-110.803003997,0.0,206763.0,1.0,PC DSD GIS,P,E COOPER ST,E,COOPE,COOPER ST,8851.0,,E141515,1044407.0,445071.0,TUCSON,85710,POINT (-110.8030039965804 32.21868081769342),20152120588,201507,173450,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-31
13331159Z,8760 E BROADWAY BL,204498.0,193641.0,193137.0,BROADWAY,BL,0.0,0.0,TUC,0.0,2000-02-19,32.2204459339,-110.805016315,0.0,204498.0,1.0,PC DSD GIS,U,E BROADWAY BL,E,BROAD,BROADWAY BL,8760.0,,E141515,1043778.0,445707.0,TUCSON,85710,POINT (-110.805016315313 32.22044593402268),20151490702,201505,3865093,Commercial/Industrial,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-05-29
13331159Z,8740 E BROADWAY BL,205753.0,192345.0,192336.0,BROADWAY,BL,0.0,0.0,TUC,0.0,2000-02-19,32.2194782095,-110.805478795,0.0,205753.0,1.0,PC DSD GIS,P,E BROADWAY BL,E,BROAD,BROADWAY BL,8740.0,,E141515,1043638.0,445353.0,TUCSON,85710,POINT (-110.805478794653 32.21947820955761),20151490702,201505,3865093,Commercial/Industrial,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-05-29
13331162B,8750 E COOPER ST,207391.0,190666.0,190151.0,COOPER,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2182500194,-110.805636565,0.0,207391.0,1.0,PC DSD GIS,P,E COOPER ST,E,COOPE,COOPER ST,8750.0,,E141515,1043594.0,444906.0,TUCSON,85710,POINT (-110.8056365647546 32.21825001945815),20152320352,201508,1690000,Apartment Building,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-08-20
133320370,9221 E CHIRCO PL,198781.0,199488.0,198978.0,CHIRCO,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2243407053,-110.794880325,0.0,198781.0,1.0,PC DSD GIS,P,E CHIRCO PL,E,CHIRC,CHIRCO PL,9221.0,,E141510,1046898.0,447156.0,TUCSON,85710,POINT (-110.7948803245985 32.2243407053718),20151350116,201503,221000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-15
133320410,9242 E CHIRCO PL,199595.0,198660.0,198152.0,CHIRCO,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2238311049,-110.794321923,0.0,199595.0,1.0,PC DSD GIS,P,E CHIRCO PL,E,CHIRC,CHIRCO PL,9242.0,,E141510,1047072.0,446973.0,TUCSON,85710,POINT (-110.7943219229322 32.22383110495092),20153280436,201509,222000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-11-24
133320470,9172 E CHIRCO PL,199469.0,198786.0,198277.0,CHIRCO,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2238989614,-110.796102987,0.0,199469.0,1.0,PC DSD GIS,P,E CHIRCO PL,E,CHIRC,CHIRCO PL,9172.0,,E141510,1046521.0,446992.0,TUCSON,85710,POINT (-110.7961029872712 32.22389896146161),20152050471,201506,220000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-07-24
133320620,9240 E VISCO PL,200741.0,197489.0,196980.0,VISCO,PL,0.0,0.0,TUC,0.0,2000-02-19,32.2231163008,-110.79430585,0.0,200741.0,1.0,PC DSD GIS,P,E VISCO PL,E,VISCO,VISCO PL,9240.0,,E141510,1047080.0,446713.0,TUCSON,85710,POINT (-110.7943058499223 32.22311630088925),20152590119,201508,185000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-09-16
133320780,511 N GOLLOB RD,194199.0,204179.0,203670.0,GOLLOB,RD,0.0,0.0,TUC,0.0,2000-02-19,32.2275302275,-110.7973608,0.0,194199.0,1.0,PC DSD GIS,P,N GOLLOB RD,N,GOLLO,GOLLOB RD,511.0,,E141510,1046118.0,448309.0,TUCSON,85710,POINT (-110.797360799567 32.22753022757683),20151200359,201504,194000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-30
133320880,541 N IGO WY,194420.0,203955.0,203446.0,IGO,WY,0.0,0.0,TUC,0.0,2000-02-19,32.2273687623,-110.798459606,0.0,194420.0,1.0,PC DSD GIS,P,N IGO WY,N,IGO,IGO WY,541.0,,E141510,1045779.0,448246.0,TUCSON,85710,POINT (-110.7984596059977 32.22736876240231),20152260595,201508,188000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-08-14
133320910,9072 E 5TH ST,193620.0,204778.0,204268.0,5TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.227973699,-110.79904801,0.0,193620.0,1.0,PC DSD GIS,P,E 5TH ST,E,5TH,5TH ST,9072.0,,E141510,1045595.0,448465.0,TUCSON,85710,POINT (-110.7990480097269 32.22797369906682),20151400505,201502,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-20
133321130,9078 E 6TH ST,195112.0,203248.0,202740.0,6TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2268692075,-110.798811525,0.0,195112.0,1.0,PC DSD GIS,P,E 6TH ST,E,6TH,6TH ST,9078.0,,E141510,1045672.0,448064.0,TUCSON,85710,POINT (-110.7988115248755 32.22686920755042),20152120761,201507,181000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-31
133321250,9063 E HOLMES ST,195489.0,202859.0,202345.0,HOLMES,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2265600235,-110.798981641,0.0,195489.0,1.0,PC DSD GIS,P,E HOLMES ST,E,HOLME,HOLMES ST,9063.0,,E141510,1045621.0,447950.0,TUCSON,85710,POINT (-110.7989816407778 32.22656002357252),20151210793,201503,169000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-01
133321400,9017 E 7TH ST,196508.0,201810.0,201296.0,7TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2258665789,-110.800011756,0.0,196508.0,1.0,PC DSD GIS,P,E 7TH ST,E,7TH,7TH ST,9017.0,,E141510,1045305.0,447695.0,TUCSON,85710,POINT (-110.8000117564877 32.22586657892847),20150680443,201503,163000,Single Family,PrimaryRes,Joint Tenancy Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-03-09
133321470,9098 E 7TH ST,197134.0,201172.0,200659.0,7TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.22543147,-110.798404105,0.0,197134.0,1.0,PC DSD GIS,P,E 7TH ST,E,7TH,7TH ST,9098.0,,E141510,1045804.0,447542.0,TUCSON,85710,POINT (-110.7984041045332 32.22543147008269),20153640687,201512,214000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-30
133321600,9075 E 8TH ST,197558.0,200737.0,200224.0,8TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.2251359836,-110.798947736,0.0,197558.0,1.0,PC DSD GIS,P,E 8TH ST,E,8TH,8TH ST,9075.0,,E141510,1045637.0,447433.0,TUCSON,85710,POINT (-110.7989477361904 32.22513598366837),20153490063,201509,155000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-15
133321720,321 N EVELYN AV,197810.0,200482.0,199971.0,EVELYN,AV,0.0,0.0,TUC,0.0,2000-02-19,32.2249824468,-110.80082915,0.0,197810.0,1.0,PC DSD GIS,P,N EVELYN AV,N,EVELY,EVELYN AV,321.0,,E141510,1045056.0,447371.0,TUCSON,85710,POINT (-110.8008291500066 32.22498244685665),20151420822,201504,153000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-22
133321970,340 N BEDFORD DR,197475.0,200826.0,200312.0,BEDFORD,DR,0.0,0.0,TUC,0.0,2000-02-19,32.2252124624,-110.801343112,0.0,197475.0,1.0,PC DSD GIS,P,N BEDFORD DR,N,BEDFO,BEDFORD DR,340.0,,E141510,1044896.0,447453.0,TUCSON,85710,POINT (-110.8013431124259 32.22521246251083),20153170372,201511,83000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-11-13
